"row_id","incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point","data_as_of","data_loaded_at"
"156374606243","2026-04-15T13:00:00.000","2026-04-15T00:00:00.000","13:00","2026","Wednesday","2026-04-19T11:40:00.000","1563746","260217728","261091447","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","ANZAVISTA AVE \ ARBOL LN","33555000","Park","Lone Mountain/USF","2","2","37.77953338623047","-122.44387817382812","POINT (-122.443878174 37.779533386)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156313006241","2026-04-15T18:00:00.000","2026-04-15T00:00:00.000","18:00","2026","Wednesday","2026-04-16T16:15:00.000","1563130","260211952","261062618","II","Initial",,"06241","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","EXCELSIOR AVE \ LONDON ST","21760000","Ingleside","Excelsior","11","11","37.72587203979492","-122.43285369873047","POINT (-122.432853699 37.72587204)","2026-04-17T09:34:36.000","2026-04-18T09:56:46.000"
"156368706244","2026-04-15T19:00:00.000","2026-04-15T00:00:00.000","19:00","2026","Wednesday","2026-04-16T13:39:00.000","1563687","266037998",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","BAY SHORE BLVD \ PAUL AVE","20574000","Bayview","Bayview Hunters Point","10","10","37.72361755371094","-122.40078735351562","POINT (-122.400787354 37.723617554)","2026-04-19T09:34:30.000","2026-04-20T09:56:58.000"
"156304306241","2026-04-15T19:00:00.000","2026-04-15T00:00:00.000","19:00","2026","Wednesday","2026-04-16T11:22:00.000","1563043","260211372","261061473","II","Initial",,"06241","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","16TH ST \ DE HARO ST","23754000","Southern","Mission Bay","10","10","37.76613235473633","-122.40171813964844","POINT (-122.40171814 37.766132355)","2026-04-17T09:34:36.000","2026-04-18T09:56:46.000"
"156311506243","2026-04-15T19:00:00.000","2026-04-15T00:00:00.000","19:00","2026","Wednesday","2026-04-16T08:00:00.000","1563115","260211673","261061130","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","GUY PL \ LANSING ST","24521000","Southern","Financial District/South Beach","6","6","37.78573989868164","-122.39437103271484","POINT (-122.394371033 37.785739899)","2026-04-17T09:34:36.000","2026-04-18T09:56:46.000"
"156325106244","2026-04-15T20:40:00.000","2026-04-15T00:00:00.000","20:40","2026","Wednesday","2026-04-15T22:15:00.000","1563251","266037528",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","23RD ST \ MINNESOTA ST","23616000","Bayview","Potrero Hill","10","10","37.755271911621094","-122.3899917602539","POINT (-122.38999176 37.755271912)","2026-04-17T09:34:36.000","2026-04-18T09:56:46.000"
"156331006223","2026-04-15T23:15:00.000","2026-04-15T00:00:00.000","23:15","2026","Wednesday","2026-04-16T11:12:00.000","1563310","260211344","261061375","II","Initial",,"06223","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $200-$950","Open or Active","CONGO ST \ FLOOD AVE","22138000","Ingleside","West of Twin Peaks","7","7","37.72991180419922","-122.44200897216797","POINT (-122.442008972 37.729911804)","2026-04-18T09:34:24.000","2026-04-19T09:56:49.000"
"156370306244","2026-04-16T00:05:00.000","2026-04-16T00:00:00.000","00:05","2026","Thursday","2026-04-16T09:16:00.000","1563703","266037976",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","RHODE ISLAND ST \ SOUTHERN HEIGHTS AVE","23755000","Bayview","Potrero Hill","10","10","37.75840377807617","-122.4019546508789","POINT (-122.401954651 37.758403778)","2026-04-19T09:34:30.000","2026-04-20T09:56:58.000"
"156410406224","2026-04-16T08:30:00.000","2026-04-16T00:00:00.000","08:30","2026","Thursday","2026-04-17T13:53:00.000","1564104","266038316",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","25TH ST \ TREAT AVE","23980000","Mission","Mission","9","9","37.75096893310547","-122.412841796875","POINT (-122.412841797 37.750968933)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156368806244","2026-04-16T16:00:00.000","2026-04-16T00:00:00.000","16:00","2026","Thursday","2026-04-17T06:36:00.000","1563688","266038009",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Bayview",,,,,,,"2026-04-19T09:34:30.000","2026-04-20T09:56:58.000"
"156317906244","2026-04-16T16:55:00.000","2026-04-16T00:00:00.000","16:55","2026","Thursday","2026-04-16T18:10:00.000","1563179","260212314","261062998","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","03RD ST \ STEVENSON ST","24639000","Central","Financial District/South Beach","6","6","37.787025451660156","-122.40303039550781","POINT (-122.403030396 37.787025452)","2026-04-17T09:34:36.000","2026-04-18T09:56:46.000"
"156378306224","2026-04-16T19:00:00.000","2026-04-16T00:00:00.000","19:00","2026","Thursday","2026-04-17T08:51:00.000","1563783","266038015",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","25TH ST \ RHODE ISLAND ST","23694000","Bayview","Potrero Hill","10","10","37.752017974853516","-122.4013671875","POINT (-122.401367188 37.752017975)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156381106243","2026-04-16T20:00:00.000","2026-04-16T00:00:00.000","20:00","2026","Thursday","2026-04-16T22:51:00.000","1563811","260212659","261063826","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","10TH ST \ FOLSOM ST","24233000","Southern","South of Market","6","6","37.77281188964844","-122.41282653808594","POINT (-122.412826538 37.77281189)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156329706243","2026-04-16T21:00:00.000","2026-04-16T00:00:00.000","21:00","2026","Thursday","2026-04-17T09:40:00.000","1563297","260213356","261071025","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","19TH ST \ VALENCIA ST","24158000","Mission","Mission","9","9","37.760101318359375","-122.42142486572266","POINT (-122.421424866 37.760101318)","2026-04-18T09:34:24.000","2026-04-19T09:56:49.000"
"156348206244","2026-04-16T21:00:00.000","2026-04-16T00:00:00.000","21:00","2026","Thursday","2026-04-17T09:10:00.000","1563482","266037738",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","PACIFIC AVE \ POLK ST","25316000","Northern","Russian Hill","3","3","37.79502868652344","-122.42158508300781","POINT (-122.421585083 37.795028687)","2026-04-18T09:34:24.000","2026-04-19T09:56:49.000"
"156432506244","2026-04-16T23:00:00.000","2026-04-16T00:00:00.000","23:00","2026","Thursday","2026-04-17T11:27:00.000","1564325","266038651",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","SEARS ST \ SICKLES AVE","21583000","Ingleside","Outer Mission","11","11","37.709678649902344","-122.45388793945312","POINT (-122.453887939 37.70967865)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156370806224","2026-04-17T21:00:00.000","2026-04-17T00:00:00.000","21:00","2026","Friday","2026-04-18T14:41:00.000","1563708","260216071","261081747","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","09TH ST \ FOLSOM ST","24246000","Southern","South of Market","6","6","37.77376937866211","-122.41161346435547","POINT (-122.411613464 37.773769379)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156378606222","2026-04-17T22:30:00.000","2026-04-17T00:00:00.000","22:30","2026","Friday","2026-04-19T15:00:00.000","1563786","260217988","261092059","II","Initial",,"06222","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $50-$200","Open or Active","MISSION ST \ PLUM ST","24359000","Mission","Mission","6","6","37.7710075378418","-122.41964721679688","POINT (-122.419647217 37.771007538)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156418806244","2026-04-17T23:30:00.000","2026-04-17T00:00:00.000","23:30","2026","Friday","2026-04-20T22:53:00.000","1564188","266038576",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","10TH AVE \ FULTON ST","27262000","Richmond","Golden Gate Park","1","1","37.7733039855957","-122.46802520751953","POINT (-122.468025208 37.773303986)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156378006244","2026-04-18T05:45:00.000","2026-04-18T00:00:00.000","05:45","2026","Saturday","2026-04-18T14:50:00.000","1563780","266037926",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","LARKIN ST \ LOMBARD ST","25566000","Northern","Russian Hill","3","2","37.8017578125","-122.42125701904297","POINT (-122.421257019 37.801757812)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156351606244","2026-04-18T06:39:00.000","2026-04-18T00:00:00.000","06:39","2026","Saturday","2026-04-18T10:56:00.000","1563516","260215669","261081386","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","JACKSON ST \ KEARNY ST","24778000","Central","Chinatown","3","3","37.79621124267578","-122.40514373779297","POINT (-122.405143738 37.796211243)","2026-04-19T09:34:30.000","2026-04-20T09:56:58.000"
"156380806222","2026-04-18T13:23:00.000","2026-04-18T00:00:00.000","13:23","2026","Saturday","2026-04-19T16:35:00.000","1563808","260218174","261092336","II","Initial",,"06222","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $50-$200","Open or Active","15TH ST \ FLORIDA ST","24214000","Mission","Mission","9","9","37.766841888427734","-122.41158294677734","POINT (-122.411582947 37.766841888)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156378106244","2026-04-18T13:30:00.000","2026-04-18T00:00:00.000","13:30","2026","Saturday","2026-04-18T16:58:00.000","1563781","266037948",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","BUSH ST \ OCTAVIA ST","26521000","Northern","Pacific Heights","5","5","37.78786087036133","-122.42686462402344","POINT (-122.426864624 37.78786087)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156399606244","2026-04-18T13:30:00.000","2026-04-18T00:00:00.000","13:30","2026","Saturday","2026-04-19T19:26:00.000","1563996","266037948",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","BUSH ST \ OCTAVIA ST","26521000","Northern","Pacific Heights","5","5","37.78786087036133","-122.42686462402344","POINT (-122.426864624 37.78786087)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156379306224","2026-04-18T16:30:00.000","2026-04-18T00:00:00.000","16:30","2026","Saturday","2026-04-19T16:27:00.000","1563793","260218152","261092304","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","OCTAVIA ST \ PINE ST","26528000","Northern","Pacific Heights","5","5","37.788787841796875","-122.42706298828125","POINT (-122.427062988 37.788787842)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156392106243","2026-04-18T18:30:00.000","2026-04-18T00:00:00.000","18:30","2026","Saturday","2026-04-20T11:10:00.000","1563921","260219348","261101158","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","24TH ST \ CHATTANOOGA ST","25619000","Mission","Noe Valley","8","8","37.75177001953125","-122.42633056640625","POINT (-122.426330566 37.75177002)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156378906244","2026-04-18T20:50:00.000","2026-04-18T00:00:00.000","20:50","2026","Saturday","2026-04-19T15:46:00.000","1563789","260218033","261092170","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CHESTER AVE \ PALMETTO AVE","22534000","Taraval","Oceanview/Merced/Ingleside","7","7","37.710655212402344","-122.47042083740234","POINT (-122.470420837 37.710655212)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156411606224","2026-04-18T22:10:00.000","2026-04-18T00:00:00.000","22:10","2026","Saturday","2026-04-19T15:42:00.000","1564116","266038350",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active",,,"Mission",,,,,,,"2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156367506243","2026-04-18T23:50:00.000","2026-04-18T00:00:00.000","23:50","2026","Saturday","2026-04-19T01:29:00.000","1563675","260217110","261090175","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","04TH ST \ CLARA ST","23907000","Southern","South of Market","6","6","37.78121566772461","-122.400146484375","POINT (-122.400146484 37.781215668)","2026-04-19T09:34:30.000","2026-04-20T09:56:58.000"
"156457106244","2026-04-19T02:30:00.000","2026-04-19T00:00:00.000","02:30","2026","Sunday","2026-04-20T11:17:00.000","1564571","266039057",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CESAR CHAVEZ ST \ MICHIGAN ST","23528000","Bayview","Bayview Hunters Point","10","10","37.75038146972656","-122.38561248779297","POINT (-122.385612488 37.75038147)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156388906244","2026-04-19T06:15:00.000","2026-04-19T00:00:00.000","06:15","2026","Sunday","2026-04-19T17:00:00.000","1563889","266038178",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","BUSH ST \ SCOTT ST","26627000","Northern","Pacific Heights","2","5","37.78639221191406","-122.43839263916016","POINT (-122.438392639 37.786392212)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156419706244","2026-04-19T08:30:00.000","2026-04-19T00:00:00.000","08:30","2026","Sunday","2026-04-19T13:51:00.000","1564197","266038510",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Richmond",,,,,,,"2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156388506244","2026-04-19T08:30:00.000","2026-04-19T00:00:00.000","08:30","2026","Sunday","2026-04-19T10:22:00.000","1563885","266038065",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","BUSH ST \ STEINER ST","26629000","Northern","Pacific Heights","5","5","37.78681182861328","-122.43510437011719","POINT (-122.43510437 37.786811829)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156376706244","2026-04-19T12:00:00.000","2026-04-19T00:00:00.000","12:00","2026","Sunday","2026-04-19T14:00:00.000","1563767","260217916","261091853","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","POWELL ST \ SUTTER ST","24909000","Central","Nob Hill","3","3","37.78922653198242","-122.4085922241211","POINT (-122.408592224 37.789226532)","2026-04-20T09:34:04.000","2026-04-21T09:57:20.000"
"156401706222","2026-04-19T15:00:00.000","2026-04-19T00:00:00.000","15:00","2026","Sunday","2026-04-20T17:00:00.000","1564017","260220113","261102300","II","Initial",,"06222","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $50-$200","Open or Active","18TH AVE \ CLEMENT ST","27503000","Richmond","Outer Richmond","1","1","37.7823600769043","-122.47737121582031","POINT (-122.477371216 37.782360077)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156456706244","2026-04-19T17:00:00.000","2026-04-19T00:00:00.000","17:00","2026","Sunday","2026-04-20T05:47:00.000","1564567","266039029",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Bayview",,,,,,,"2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156420206244","2026-04-19T17:00:00.000","2026-04-19T00:00:00.000","17:00","2026","Sunday","2026-04-20T07:42:00.000","1564202","266038526",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","18TH AVE \ CLEMENT ST","27503000","Richmond","Outer Richmond","1","1","37.7823600769043","-122.47737121582031","POINT (-122.477371216 37.782360077)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156400206221","2026-04-19T21:00:00.000","2026-04-19T00:00:00.000","21:00","2026","Sunday","2026-04-20T15:00:00.000","1564002","260219865","261101939","II","Initial",,"06221","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, <$50","Open or Active","09TH AVE \ LAWTON ST","27109000","Richmond","Inner Sunset","7","7","37.758445739746094","-122.4659194946289","POINT (-122.465919495 37.75844574)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156410906244","2026-04-19T21:00:00.000","2026-04-19T00:00:00.000","21:00","2026","Sunday","2026-04-20T12:11:00.000","1564109","266038532",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Richmond",,,,,,,"2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156456406244","2026-04-19T23:00:00.000","2026-04-19T00:00:00.000","23:00","2026","Sunday","2026-04-20T19:48:00.000","1564564","266039079",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","18TH ST \ MISSOURI ST","23678000","Bayview","Potrero Hill","10","10","37.76258087158203","-122.39653015136719","POINT (-122.396530151 37.762580872)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156388106223","2026-04-20T00:00:00.000","2026-04-20T00:00:00.000","00:00","2026","Monday","2026-04-20T00:47:00.000","1563881","260218986","261100058","II","Initial",,"06223","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $200-$950","Open or Active","ECKER ST \ FOLSOM ST","24523000","Southern","Financial District/South Beach","6","6","37.786678314208984","-122.395263671875","POINT (-122.395263672 37.786678314)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156456206244","2026-04-20T08:00:00.000","2026-04-20T00:00:00.000","08:00","2026","Monday","2026-04-21T09:17:00.000","1564562","266039085",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","MARIPOSA ST \ MISSOURI ST","23680000","Bayview","Potrero Hill","10","10","37.763851165771484","-122.39664459228516","POINT (-122.396644592 37.763851166)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156403806244","2026-04-20T12:55:00.000","2026-04-20T00:00:00.000","12:55","2026","Monday","2026-04-20T17:16:00.000","1564038","260220141","261102329","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CHESTNUT ST \ MALLORCA WAY","26772000","Northern","Marina","2","2","37.800682067871094","-122.43730163574219","POINT (-122.437301636 37.800682068)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156402006224","2026-04-20T14:25:00.000","2026-04-20T00:00:00.000","14:25","2026","Monday","2026-04-20T16:40:00.000","1564020","260220038","261102233","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","HUDSON AVE \ KEITH ST","20201000","Bayview","Bayview Hunters Point","10","10","37.73751449584961","-122.38404846191406","POINT (-122.384048462 37.737514496)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156407306243","2026-04-20T16:30:00.000","2026-04-20T00:00:00.000","16:30","2026","Monday","2026-04-20T23:24:00.000","1564073","260220618","261103098","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","CESAR CHAVEZ ST \ ILLINOIS ST","23534000","Bayview","Bayview Hunters Point","10","10","37.75032424926758","-122.38656616210938","POINT (-122.386566162 37.750324249)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156433206241","2026-04-20T16:45:00.000","2026-04-20T00:00:00.000","16:45","2026","Monday","2026-04-21T08:58:00.000","1564332","260221105","261110855","II","Initial",,"06241","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, <$50","Open or Active","FRANKLIN ST \ WASHINGTON ST","26539000","Northern","Pacific Heights","2","2","37.792842864990234","-122.42451477050781","POINT (-122.424514771 37.792842865)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156415706243","2026-04-20T20:00:00.000","2026-04-20T00:00:00.000","20:00","2026","Monday","2026-04-21T10:20:00.000","1564157","260221199","261111124","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","DASHIELL HAMMETT ST \ PINE ST","24981000","Central","Nob Hill","3","3","37.79120635986328","-122.4080581665039","POINT (-122.408058167 37.79120636)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156442006224","2026-04-20T21:15:00.000","2026-04-20T00:00:00.000","21:15","2026","Monday","2026-04-21T07:20:00.000","1564420","266038708",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active",,,"Mission",,,,,,,"2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156406506242","2026-04-20T21:40:00.000","2026-04-20T00:00:00.000","21:40","2026","Monday","2026-04-20T21:49:00.000","1564065","260220527","261102940","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","BUCHANAN ST \ LAUSSAT ST","25891000","Northern","Hayes Valley","5","8","37.77206039428711","-122.42706298828125","POINT (-122.427062988 37.772060394)","2026-04-21T09:34:34.000","2026-04-22T09:57:03.000"
"156442206224","2026-04-20T23:59:00.000","2026-04-20T00:00:00.000","23:59","2026","Monday","2026-04-21T08:34:00.000","1564422","266038714",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","CLINTON PARK \ GUERRERO ST","25844000","Mission","Mission","9","8","37.76914978027344","-122.42447662353516","POINT (-122.424476624 37.76914978)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156423306244","2026-04-21T10:00:00.000","2026-04-21T00:00:00.000","10:00","2026","Tuesday","2026-04-21T17:55:00.000","1564233","260222181","261112769","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","15TH ST \ BRYANT ST","24213000","Mission","Mission","9","10","37.766902923583984","-122.41060638427734","POINT (-122.410606384 37.766902924)","2026-04-22T09:34:09.000","2026-04-23T09:57:23.000"
"156444806223","2026-04-21T22:35:00.000","2026-04-21T00:00:00.000","22:35","2026","Tuesday","2026-04-22T00:00:00.000","1564448","260222749","261113582","II","Initial",,"06223","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, $200-$950","Open or Active","20TH ST \ SAN CARLOS ST","24146000","Mission","Mission","9","9","37.758583068847656","-122.41983795166016","POINT (-122.419837952 37.758583069)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156443906244","2026-04-22T12:00:00.000","2026-04-22T00:00:00.000","12:00","2026","Wednesday","2026-04-22T12:54:00.000","1564439","260223612","261121828","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","LANE ST \ NEWCOMB AVE","20208000","Bayview","Bayview Hunters Point","10","10","37.734169006347656","-122.38790893554688","POINT (-122.387908936 37.734169006)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156444006220","2026-04-22T15:30:00.000","2026-04-22T00:00:00.000","15:30","2026","Wednesday","2026-04-22T15:32:00.000","1564440","260223941","261122446","II","Initial",,"06220","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, Att.","Cite or Arrest Adult","HARRIET ST \ HARRISON ST","23921000","Southern","South of Market","6","6","37.77684783935547","-122.40460968017578","POINT (-122.40460968 37.776847839)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156450806243","2026-04-22T20:45:00.000","2026-04-22T00:00:00.000","20:45","2026","Wednesday","2026-04-22T20:45:00.000","1564508","260156433",,"IS","Initial Supplement",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","DOWNEY ST \ WALLER ST","26405000","Park","Haight Ashbury","5","5","37.76897048950195","-122.44757080078125","POINT (-122.447570801 37.76897049)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156453106243","2026-04-22T21:00:00.000","2026-04-22T00:00:00.000","21:00","2026","Wednesday","2026-04-22T22:42:00.000","1564531","260224654","261123699","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","GOLDEN GATE AVE \ LEAVENWORTH ST","24334000","Tenderloin","Tenderloin","5","6","37.781864166259766","-122.41386413574219","POINT (-122.413864136 37.781864166)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
"156453406224","2026-04-22T21:30:00.000","2026-04-22T00:00:00.000","21:30","2026","Wednesday","2026-04-22T23:34:00.000","1564534","260224698","261123796","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","EDDY ST \ HYDE ST","25138000","Tenderloin","Tenderloin","5","6","37.78351593017578","-122.41588592529297","POINT (-122.415885925 37.78351593)","2026-04-23T09:34:04.000","2026-04-23T09:57:23.000"
